x1,T,P,gamma1,y1
0.891,352.13238458053576,101.325,1.0082315168693472,0.9229235057629548
0.8919999999999999,352.1251566404674,101.325,1.0080842837444783,0.9235614576801023
0.893,352.11794479829797,101.325,1.0079383304781453,0.9242004163739816
0.8939999999999999,352.11074908237794,101.325,1.0077936581928484,0.9248403885751612
0.895,352.10356952154046,101.325,1.0076502680190977,0.9254813810442872
0.8959999999999999,352.0964061451042,101.325,1.00750816109544,0.9261234005723447
0.897,352.0892589828753,101.325,1.0073673385684847,0.9267664539808992
0.8979999999999999,352.08212806515013,101.325,1.0072278015929312,0.9274105481223455
0.899,352.07501342271746,101.325,1.0070895513315963,0.9280556898801545
0.8999999999999999,352.06791508686126,101.325,1.0069525889554407,0.9287018861691552
0.901,352.06083308936303,101.325,1.0068169156435964,0.9293491439357646
0.9019999999999999,352.0537674625042,101.325,1.0066825325833946,0.9299974701582441
0.903,352.04671823906915,101.325,1.0065494409703934,0.9306468718470002
0.9039999999999999,352.03968545234744,101.325,1.006417642008405,0.9312973560448073
